648	20	68	1574	800
1	14
2	14
3	14
4	14
5	14
6	14
7	14
8	14
9	14
10	14
11	14
12	14
13	14
14	14
15	14
16	14
17	14
18	14
19	14
20	14
21	14
22	14
23	14
24	14
25	14
26	14
27	14
28	14
29	14
30	14
31	14
32	14
33	14
34	14
35	14
36	14
37	14
38	14
39	14
40	14
41	14
42	14
43	14
44	14
45	14
46	14
47	14
48	14
49	14
50	14
51	14
52	14
53	14
54	14
55	14
56	14
57	14
58	14
59	14
60	14
61	14
62	14
63	14
64	14
65	14
66	14
67	14
68	14
1	13
2	13
3	13
4	13
5	13
6	13
7	13
8	13
9	13
10	13
11	13
12	13
13	13
14	13
15	13
16	13
17	13
18	13
19	13
20	13
21	13
22	13
23	13
24	13
25	13
26	13
27	13
28	13
29	13
30	13
31	13
32	13
33	13
34	13
35	13
36	13
37	13
38	13
39	13
40	13
41	13
42	13
43	13
44	13
45	13
46	13
47	13
48	13
49	13
50	13
51	13
52	13
53	13
54	13
55	13
56	13
57	13
58	13
59	13
60	13
61	13
62	13
63	13
64	13
65	13
66	13
67	13
68	13
1	12
2	12
3	12
4	12
5	12
6	12
7	12
8	12
10	12
11	12
12	12
13	12
14	12
15	12
16	12
17	12
18	12
19	12
20	12
21	12
22	12
23	12
24	12
25	12
26	12
27	12
28	12
29	12
30	12
31	12
32	12
33	12
34	12
35	12
36	12
37	12
38	12
39	12
40	12
41	12
42	12
43	12
44	12
45	12
46	12
47	12
48	12
49	12
50	12
51	12
52	12
53	12
54	12
55	12
56	12
57	12
58	12
59	12
61	12
62	12
63	12
64	12
65	12
66	12
67	12
68	12
1	11
2	11
3	11
4	11
5	11
6	11
7	11
8	11
9	11
10	11
11	11
12	11
13	11
14	11
16	11
17	11
18	11
19	11
20	11
21	11
22	11
23	11
24	11
25	11
26	11
27	11
29	11
30	11
31	11
32	11
33	11
34	11
35	11
36	11
37	11
38	11
39	11
40	11
42	11
43	11
44	11
45	11
46	11
47	11
48	11
49	11
50	11
51	11
52	11
53	11
55	11
56	11
57	11
58	11
59	11
60	11
61	11
62	11
63	11
64	11
66	11
67	11
68	11
65	11
1	10
2	10
4	10
5	10
6	10
7	10
8	10
9	10
10	10
11	10
12	10
13	10
14	10
15	10
16	10
17	10
19	10
20	10
21	10
22	10
23	10
24	10
25	10
26	10
27	10
28	10
29	10
31	10
32	10
33	10
34	10
35	10
36	10
37	10
38	10
39	10
40	10
41	10
42	10
44	10
45	10
46	10
47	10
48	10
49	10
50	10
51	10
52	10
53	10
54	10
55	10
57	10
58	10
59	10
60	10
61	10
62	10
63	10
65	10
66	10
67	10
68	10
1	9
2	9
3	9
4	9
5	9
7	9
8	9
9	9
10	9
11	9
13	9
14	9
15	9
16	9
18	9
17	9
20	9
21	9
22	9
23	9
24	9
26	9
27	9
28	9
29	9
30	9
31	9
33	9
34	9
35	9
36	9
37	9
38	9
40	9
41	9
42	9
43	9
44	9
45	9
47	9
48	9
49	9
50	9
51	9
52	9
54	9
55	9
56	9
57	9
58	9
59	9
61	9
62	9
63	9
64	9
65	9
66	9
68	9
2	8
3	8
4	8
5	8
6	8
7	8
9	8
10	8
11	8
12	8
13	8
15	8
16	8
17	8
18	8
19	8
21	8
22	8
23	8
25	8
26	8
27	8
28	8
30	8
31	8
32	8
33	8
34	8
36	8
37	8
38	8
39	8
41	8
42	8
43	8
44	8
45	8
47	8
48	8
49	8
50	8
52	8
53	8
54	8
56	8
57	8
58	8
60	8
61	8
62	8
64	8
66	8
67	8
68	8
1	7
2	7
4	7
5	7
6	7
8	7
9	7
10	7
12	7
13	7
14	7
16	7
17	7
19	7
20	7
22	7
23	7
24	7
26	7
27	7
28	7
29	7
31	7
32	7
33	7
35	7
36	7
37	7
39	7
40	7
41	7
43	7
44	7
46	7
47	7
48	7
50	7
51	7
52	7
53	7
55	7
56	7
57	7
59	7
60	7
62	7
63	7
65	7
66	7
68	7
1	6
3	6
4	6
6	6
7	6
9	6
11	6
12	6
14	6
15	6
17	6
18	6
20	6
21	6
23	6
25	6
26	6
28	6
29	6
30	6
32	6
34	6
36	6
38	6
40	6
41	6
42	6
44	6
45	6
47	6
48	6
49	6
51	6
52	6
54	6
56	6
58	6
59	6
61	6
62	6
64	6
67	6
68	6
65	6
1	5
2	5
4	5
6	5
8	5
9	5
10	5
12	5
13	5
15	5
16	5
18	5
20	5
22	5
24	5
26	5
27	5
29	5
31	5
33	5
35	5
37	5
39	5
41	5
43	5
45	5
46	5
48	5
50	5
51	5
53	5
55	5
57	5
59	5
60	5
62	5
63	5
65	5
67	5
68	5
1	4
3	4
5	4
7	4
9	4
11	4
14	4
17	4
19	4
21	4
23	4
25	4
28	4
30	4
32	4
34	4
36	4
38	4
40	4
42	4
45	4
47	4
49	4
52	4
54	4
58	4
61	4
64	4
66	4
68	4
1	3
4	3
6	3
8	3
11	3
14	3
16	3
19	3
22	3
25	3
28	3
31	3
35	3
39	3
43	3
46	3
50	3
53	3
56	3
59	3
63	3
67	3
2	2
7	2
12	2
17	2
21	2
26	2
30	2
34	2
38	2
44	2
49	2
55	2
61	2
66	2
4	1
11	1
18	1
27	1
36	1
43	1
51	1
64	1
